"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","assignmentID","mturkID","hitID","view_history","stimulus","key_press","state","test_part","correct_response","order_block","order_chunk","order_freq","correct","bonus","responses"
"null","","html-keyboard-response","1539","1374228","0.0-1539.0","","","","","","null","","","","","","","","",""
"109.00000000023283","","image-keyboard-response","1540","1374338","0.0-1540.0","","","","","img/set3/S4.jpg","68","4","structured_incentive","74","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","1541","1374691","0.0-1541.0","","","","","<img src=""img/set3/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","1542","1374893","0.0-1542.0","","","","","","null","","","","","","","","",""
"34.99999999976717","","image-keyboard-response","1543","1374930","0.0-1543.0","","","","","img/set3/S4.jpg","68","4","structured_incentive","74","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","1544","1375283","0.0-1544.0","","","","","<img src=""img/set3/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","1545","1375486","0.0-1545.0","","","","","","null","","","","","","","","",""
"83","","image-keyboard-response","1546","1375570","0.0-1546.0","","","","","img/set3/S4.jpg","68","4","structured_incentive","74","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","1547","1375923","0.0-1547.0","","","","","<img src=""img/set3/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","1548","1376126","0.0-1548.0","","","","","","null","","","","","","","","",""
"331","","image-keyboard-response","1549","1376458","0.0-1549.0","","","","","img/set3/S3.jpg","68","3","structured_incentive","72","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","1550","1376812","0.0-1550.0","","","","","<img src=""img/set3/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","1551","1377014","0.0-1551.0","","","","","","null","","","","","","","","",""
"19","","image-keyboard-response","1552","1377034","0.0-1552.0","","","","","img/set3/S3.jpg","68","3","structured_incentive","72","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","1553","1377387","0.0-1553.0","","","","","<img src=""img/set3/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","1554","1377590","0.0-1554.0","","","","","","null","","","","","","","","",""
"63","","image-keyboard-response","1555","1377659","0.0-1555.0","","","","","img/set3/S3.jpg","83","3","structured_incentive","72","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","1556","1378013","0.0-1556.0","","","","","<img src=""img/set3/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","1557","1378215","0.0-1557.0","","","","","","null","","","","","","","","",""
"41","","image-keyboard-response","1558","1378258","0.0-1558.0","","","","","img/set3/S3.jpg","83","3","structured_incentive","72","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","1559","1378612","0.0-1559.0","","","","","<img src=""img/set3/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","1560","1378814","0.0-1560.0","","","","","","null","","","","","","","","",""
"2","","image-keyboard-response","1561","1378818","0.0-1561.0","","","","","img/set3/S1.jpg","83","1","structured_incentive","83","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","true","",""
"null","","html-keyboard-response","1562","1379171","0.0-1562.0","","","","","<img src=""img/set3/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","1563","1379373","0.0-1563.0","","","","","","null","","","","","","","","",""
"60.00000000023283","","image-keyboard-response","1564","1379434","0.0-1564.0","","","","","img/set3/S2.jpg","83","2","structured_incentive","68","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","1565","1379788","0.0-1565.0","","","","","<img src=""img/set3/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","1566","1379990","0.0-1566.0","","","","","","null","","","","","","","","",""
"169.99999999976717","","image-keyboard-response","1567","1380162","0.0-1567.0","","","","","img/set3/S1.jpg","68","1","structured_incentive","83","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","1568","1380514","0.0-1568.0","","","","","<img src=""img/set3/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","1569","1380717","0.0-1569.0","","","","","","null","","","","","","","","",""
"83","","image-keyboard-response","1570","1380802","0.0-1570.0","","","","","img/set3/S2.jpg","68","2","structured_incentive","68","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","true","",""
"null","","html-keyboard-response","1571","1381156","0.0-1571.0","","","","","<img src=""img/set3/S2.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","1572","1381358","0.0-1572.0","","","","","","null","","","","","","","","",""
"115","","image-keyboard-response","1573","1381474","0.0-1573.0","","","","","img/set3/S1.jpg","68","1","structured_incentive","83","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","1574","1381827","0.0-1574.0","","","","","<img src=""img/set3/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","1575","1382030","0.0-1575.0","","","","","","null","","","","","","","","",""
"67","","image-keyboard-response","1576","1382098","0.0-1576.0","","","","","img/set3/S3.jpg","68","3","structured_incentive","72","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","1577","1382451","0.0-1577.0","","","","","<img src=""img/set3/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","1578","1382654","0.0-1578.0","","","","","","null","","","","","","","","",""
"98.99999999976717","","image-keyboard-response","1579","1382754","0.0-1579.0","","","","","img/set3/S3.jpg","68","3","structured_incentive","72","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","1580","1383108","0.0-1580.0","","","","","<img src=""img/set3/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","1581","1383310","0.0-1581.0","","","","","","null","","","","","","","","",""
"51","","image-keyboard-response","1582","1383362","0.0-1582.0","","","","","img/set3/S3.jpg","83","3","structured_incentive","72","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","1583","1383716","0.0-1583.0","","","","","<img src=""img/set3/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","1584","1383918","0.0-1584.0","","","","","","null","","","","","","","","",""
"179","","image-keyboard-response","1585","1384098","0.0-1585.0","","","","","img/set3/S3.jpg","83","3","structured_incentive","72","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","1586","1384452","0.0-1586.0","","","","","<img src=""img/set3/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","1587","1384654","0.0-1587.0","","","","","","null","","","","","","","","",""
"19","","image-keyboard-response","1588","1384674","0.0-1588.0","","","","","img/set3/S4.jpg","83","4","structured_incentive","74","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","1589","1385027","0.0-1589.0","","","","","<img src=""img/set3/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","1590","1385230","0.0-1590.0","","","","","","null","","","","","","","","",""
"99","","image-keyboard-response","1591","1385330","0.0-1591.0","","","","","img/set3/S4.jpg","83","4","structured_incentive","74","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","1592","1385687","0.0-1592.0","","","","","<img src=""img/set3/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","1593","1385889","0.0-1593.0","","","","","","null","","","","","","","","",""
"384","","image-keyboard-response","1594","1386274","0.0-1594.0","","","","","img/set3/S4.jpg","83","4","structured_incentive","74","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","1595","1386628","0.0-1595.0","","","","","<img src=""img/set3/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","1596","1386830","0.0-1596.0","","","","","","null","","","","","","","","",""
"203","","image-keyboard-response","1597","1387034","0.0-1597.0","","","","","img/set3/S4.jpg","83","4","structured_incentive","74","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","1598","1387387","0.0-1598.0","","","","","<img src=""img/set3/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","1599","1387589","0.0-1599.0","","","","","","null","","","","","","","","",""
"132.00000000023283","","image-keyboard-response","1600","1387722","0.0-1600.0","","","","","img/set3/S3.jpg","83","3","structured_incentive","72","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","1601","1388075","0.0-1601.0","","","","","<img src=""img/set3/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","1602","1388278","0.0-1602.0","","","","","","null","","","","","","","","",""
"347.00000000023283","","image-keyboard-response","1603","1388626","0.0-1603.0","","","","","img/set3/S1.jpg","83","1","structured_incentive","83","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","true","",""
"null","","html-keyboard-response","1604","1388980","0.0-1604.0","","","","","<img src=""img/set3/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","","","",""
"null","","html-keyboard-response","1605","1389182","0.0-1605.0","","","","","","null","","","","","","","","",""
"129","","image-keyboard-response","1606","1389313","0.0-1606.0","","","","","img/set3/S2.jpg","83","2","structured_incentive","68","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","1607","1389666","0.0-1607.0","","","","","<img src=""img/set3/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","1608","1389868","0.0-1608.0","","","","","","null","","","","","","","","",""
"149","","image-keyboard-response","1609","1390018","0.0-1609.0","","","","","img/set3/S4.jpg","83","4","structured_incentive","74","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","false","",""
"null","","html-keyboard-response","1610","1390372","0.0-1610.0","","","","","<img src=""img/set3/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","","","",""
"null","","html-keyboard-response","1611","1390574","0.0-1611.0","","","","","","null","","","","","","","","",""
"36","","image-keyboard-response","1612","1390611","0.0-1612.0","","","","","img/set3/S1.jpg","83","1","structured_incentive","83","random,structured_normal,structured_incentive","2,3,1,2","2,1,4,3","true","",""
