"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","block_order","chunk_order","stimulus","key_press","state","test_part","correct_response","correct","responses","question_order","bonus"
"","null","html-keyboard-response","879","1690031","0.0-879.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","880","1692536","0.0-880.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set3/S4.jpg","null","4","random","74","false","","",""
"","null","html-keyboard-response","881","1692889","0.0-881.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set3/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","882","1693092","0.0-882.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","883","1695594","0.0-883.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set3/S4.jpg","null","4","random","74","false","","",""
"","null","html-keyboard-response","884","1695951","0.0-884.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set3/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","885","1696153","0.0-885.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","886","1698656","0.0-886.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set3/S2.jpg","null","2","random","68","false","","",""
"","null","html-keyboard-response","887","1699009","0.0-887.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set3/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","888","1699212","0.0-888.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","889","1701714","0.0-889.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set3/S1.jpg","null","1","random","83","false","","",""
"","null","html-keyboard-response","890","1702066","0.0-890.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set3/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","891","1702271","0.0-891.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","892","1704774","0.0-892.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set3/S4.jpg","null","4","random","74","false","","",""
"","null","html-keyboard-response","893","1705126","0.0-893.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set3/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","894","1705328","0.0-894.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","895","1707835","0.0-895.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set3/S1.jpg","null","1","random","83","false","","",""
"","null","html-keyboard-response","896","1708192","0.0-896.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set3/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","897","1708397","0.0-897.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","null","image-keyboard-response","898","1710904","0.0-898.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set3/S1.jpg","null","1","random","83","false","","",""
"","null","html-keyboard-response","899","1711256","0.0-899.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set3/S1.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","900","1711463","0.0-900.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","1811.5","image-keyboard-response","901","1713276","0.0-901.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set3/S2.jpg","83","2","random","68","false","","",""
"","null","html-keyboard-response","902","1713629","0.0-902.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set3/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","903","1713831","0.0-903.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","1667","image-keyboard-response","904","1715500","0.0-904.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set3/S4.jpg","83","4","random","74","false","","",""
"","null","html-keyboard-response","905","1715854","0.0-905.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set3/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","906","1716056","0.0-906.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","370.09999999962747","image-keyboard-response","907","1716428","0.0-907.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set3/S1.jpg","83","1","random","83","true","","",""
"","null","html-keyboard-response","908","1716780","0.0-908.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set3/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","",""
"","null","html-keyboard-response","909","1716985","0.0-909.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","192.70000000018626","image-keyboard-response","910","1717180","0.0-910.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set3/S4.jpg","83","4","random","74","false","","",""
"","null","html-keyboard-response","911","1717532","0.0-911.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set3/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","912","1717736","0.0-912.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","242.40000000037253","image-keyboard-response","913","1717980","0.0-913.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set3/S1.jpg","83","1","random","83","true","","",""
"","null","html-keyboard-response","914","1718336","0.0-914.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set3/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","",""
"","null","html-keyboard-response","915","1718541","0.0-915.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","244.80000000074506","image-keyboard-response","916","1718788","0.0-916.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set3/S4.jpg","83","4","random","74","false","","",""
"","null","html-keyboard-response","917","1719144","0.0-917.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set3/S4.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","918","1719347","0.0-918.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","118.79999999981374","image-keyboard-response","919","1719468","0.0-919.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set3/S2.jpg","83","2","random","68","false","","",""
"","null","html-keyboard-response","920","1719825","0.0-920.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set3/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","921","1720029","0.0-921.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","117.70000000018626","image-keyboard-response","922","1720148","0.0-922.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set3/S3.jpg","83","3","random","72","false","","",""
"","null","html-keyboard-response","923","1720505","0.0-923.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set3/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","924","1720711","0.0-924.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","90.59999999962747","image-keyboard-response","925","1720804","0.0-925.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set3/S2.jpg","83","2","random","68","false","","",""
"","null","html-keyboard-response","926","1721156","0.0-926.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set3/S2.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","927","1721357","0.0-927.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","187.1000000005588","image-keyboard-response","928","1721546","0.0-928.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set3/S1.jpg","83","1","random","83","true","","",""
"","null","html-keyboard-response","929","1721902","0.0-929.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set3/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","",""
"","null","html-keyboard-response","930","1722109","0.0-930.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","173.3999999994412","image-keyboard-response","931","1722284","0.0-931.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set3/S3.jpg","83","3","random","72","false","","",""
"","null","html-keyboard-response","932","1722640","0.0-932.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set3/S3.jpg"" width=""540"" height = ""360"">","null","","","","","","",""
"","null","html-keyboard-response","933","1722842","0.0-933.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","176.1000000005588","image-keyboard-response","934","1723020","0.0-934.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set3/S1.jpg","83","1","random","83","true","","",""
"","null","html-keyboard-response","935","1723377","0.0-935.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","<img src=""img/set3/S1.jpg"" width=""540"" height = ""360"" style=""border:16px solid orange"">","null","","","","","","",""
"","null","html-keyboard-response","936","1723582","0.0-936.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","","null","","","","","","",""
"","107.80000000074506","image-keyboard-response","937","1723692","0.0-937.0","structured_load,structured_normal,random,structured_incentive","2,1,2,3,3,4","img/set3/S1.jpg","83","1","random","83","true","","",""
